Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
27719154b4a88bfc3841c23254a2e741952ef6ea50c5981d50b5e779f4c03135,2017-05,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Investigation complete; no suspect identified
89d1c922b9fc49abce8d618204690558a8f8b344f7b90805d506af9c19851efa,2017-05,City of London Police,City of London Police,-0.091720,51.513454,On or near Supermarket,E01032739,City of London 001F,Investigation complete; no suspect identified
b7cfe4cffc166af64f41be166c8da03bb89ea2cb5e0b9ae37c4c51dead795e74,2017-05,City of London Police,City of London Police,-0.088995,51.512088,On or near ST SWITHIN'S LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
40fa4d2d8a964916819e7dd7191ba68fb6858d68657b33fda73291023b3c6f6d,2017-05,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Investigation complete; no suspect identified
4879351938c9bdd15e874d50ff47fc4e13470979ab9865c666b2c521e4bdf9e3,2017-05,City of London Police,City of London Police,-0.096561,51.514513,On or near CHEAPSIDE,E01032739,City of London 001F,Investigation complete; no suspect identified
d84df2a6bd2ab880b2fa55a85a9904383f1be80ed8f87c8604c8307d2de07170,2017-05,City of London Police,City of London Police,-0.083645,51.512504,On or near LIME STREET PASSAGE,E01032739,City of London 001F,Investigation complete; no suspect identified
188057cf5d26bb21e60542bb0c68a79671339022fe19e70928d0613df270d0b6,2017-05,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Unable to prosecute suspect
0c72e70ce605b1f57deb2617fd4e179c133f55357099025141f7f6354b18e2ae,2017-05,City of London Police,City of London Police,-0.084095,51.516900,On or near NEW BROAD STREET,E01032739,City of London 001F,Unable to prosecute suspect
ba87adf02e6f33b4719b46b306309e0a54dbe0661f1a1b297d1c47272023b670,2017-05,City of London Police,City of London Police,-0.100593,51.520846,On or near CHARTERHOUSE MEWS,E01033490,Islington 022H,Investigation complete; no suspect identified
35760151d21d868cba040c2fea6f178765f36b813508b7103bf34e37782da72b,2017-05,City of London Police,City of London Police,-0.082571,51.514753,On or near GREAT ST HELEN'S,E01032739,City of London 001F,Investigation complete; no suspect identified
9692f7e14ee2700392d6e28a25c9f64c346e3ce2eb4124ffe52c971d862b8a15,2017-05,City of London Police,City of London Police,-0.104281,51.516032,On or near BEAR ALLEY,E01032740,City of London 001G,Investigation complete; no suspect identified
4ab4604a6b421275c9e4e10753f9736355fb3813516ea72568248850502ca918,2017-05,City of London Police,City of London Police,-0.078924,51.508587,On or near PETTY WALES,E01032739,City of London 001F,Investigation complete; no suspect identified
8c957ab14c9110f286f9a4de9cb47a4a04175001d78c98ba1f505936b01efa0b,2017-05,City of London Police,City of London Police,-0.102502,51.516165,On or near GREEN ARBOUR COURT,E01032740,City of London 001G,Investigation complete; no suspect identified
cab28403cee13e62e07d765712993089c1af5f134559794b54b4b450870bfb5e,2017-05,City of London Police,City of London Police,-0.084199,51.513394,On or near CORNHILL,E01032739,City of London 001F,Unable to prosecute suspect
b96ff5e96cdd54a64f26de07ffcae9ed524e65c691cfa669bbcc810ff261e477,2017-05,City of London Police,City of London Police,-0.105134,51.513869,On or near BRIDE LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
6e6be237ea6beda3a3c19d763ab72a7565dc70fe3082e7aab739e3ef182ee3f7,2017-05,City of London Police,City of London Police,-0.104909,51.517912,On or near Parking Area,E01032740,City of London 001G,Investigation complete; no suspect identified
064b506c0be1614cf398237fe20c59882a4c22e64c72d4258196f4e03ecd3dac,2017-05,City of London Police,City of London Police,-0.090203,51.511118,On or near SCOTT'S YARD,E01032739,City of London 001F,Unable to prosecute suspect
3027339e0c40b40e20ba280e646c44feae58b3cd8e214b5f00733d3eae7d2627,2017-05,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Investigation complete; no suspect identified
7e494df3e324aa92a8ce1795fc6363b4fbeb1fd94614710be1656b9cc40dc3ce,2017-05,City of London Police,City of London Police,-0.102502,51.516165,On or near GREEN ARBOUR COURT,E01032740,City of London 001G,Investigation complete; no suspect identified
c7ff70868c6aa71f23c25da2af06dfb12a3057664037ac49b4902a97b74173af,2017-05,City of London Police,City of London Police,-0.085173,51.518680,On or near FINSBURY AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
3c80726165b496150039c0e34c4b2bf4d753fcf98bc82254638f10f7ea70ee35,2017-05,City of London Police,City of London Police,-0.086051,51.513569,On or near FINCH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
426b540ab6004134b34f2e441868b2cd44ac93c13b318732c58bab0933d34f5e,2017-05,City of London Police,City of London Police,-0.084618,51.512682,On or near GRACECHURCH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
307c66810cc3f967f5086a09d2f29dbaab9d4a991ad346c4c94eb15419466946,2017-05,City of London Police,City of London Police,-0.109155,51.516668,On or near FETTER LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
502003c6cecb5f2c44330a871e6ad95691adc7326590b5290733026b78bba1cc,2017-05,City of London Police,City of London Police,-0.096333,51.523799,On or near TIMBER STREET,E01033490,Islington 022H,Investigation complete; no suspect identified
af10666d141838f66d5d5675277857314d33cc1d5ed361057056d6bcf07a99f2,2017-05,City of London Police,City of London Police,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
9aa46c53bf04aef7f7560213f7462a53f1d26e5db72675bf24a4d92465547cb7,2017-05,City of London Police,City of London Police,-0.075196,51.512609,On or near ST CLARE STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
b8e0aba70a01aac950398c9b98d4eebbbbbffa1cd45c40dd6bd452dbe738bd3b,2017-05,City of London Police,City of London Police,-0.084105,51.515281,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Investigation complete; no suspect identified
8f976411226d20e6c85680140b75a50042c4dc12f83e4a9d09dfa0a40f3f85ac,2017-05,City of London Police,City of London Police,-0.081580,51.520510,On or near PINDAR STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
6102709405c2b3848c0878ffd17bb31437714322595c7fb7ea93a942b0b2c6c2,2017-05,City of London Police,City of London Police,-0.080665,51.509344,On or near Pedestrian Subway,E01032739,City of London 001F,Investigation complete; no suspect identified
61f7390b66beef5f0df70e9bfd81487ca89dcc26446b00435552cf30dea0e5db,2017-05,City of London Police,City of London Police,-0.088621,51.518619,On or near MOORFIELDS,E01000002,City of London 001B,Investigation complete; no suspect identified
cfe6ce6a2fc7ef0e881707ecaff5401c53b8a4d550968c19ebbab3a660680759,2017-05,City of London Police,City of London Police,-0.080244,51.511828,On or near MARK LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
0e066421ab5f858e3a94dc1b9bfa02e6ac25282d3aa3c36ffc50692f301a47ff,2017-05,City of London Police,City of London Police,-0.082913,51.513463,On or near LEADENHALL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
e7ecbec9550e6bb21a3288e45187b37f599196566d2dcd6e8c22d87980f332c0,2017-05,City of London Police,City of London Police,-0.099436,51.519901,On or near HAYNE STREET,E01032740,City of London 001G,Unable to prosecute suspect
1d659aebbdafd1a6f771b1aef7b5f2e6a55819d06ed5b8e2713a9ac5b33c5180,2017-05,City of London Police,City of London Police,-0.090142,51.514292,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Unable to prosecute suspect
030d29f064c316299de4c09d6070a2f1888edd2423ab1c6f6e3ee0a99827b64d,2017-05,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Investigation complete; no suspect identified
4c99c90d52308e9eae8310f3ccafa21d5b0849135d6df6058713d749ef9b4fab,2017-05,City of London Police,City of London Police,-0.086051,51.513569,On or near FINCH LANE,E01032739,City of London 001F,Unable to prosecute suspect
a141107104e3cd9ec5dad98a3a1836f6c659507710bb38b1ea97dee0dd2864a2,2017-05,City of London Police,City of London Police,-0.097601,51.520699,On or near CARTHUSIAN STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
f6c80772ba5488bf658d1c9ab3f55edc05febe8b4fa2b68a864e3d12c564e525,2017-05,City of London Police,City of London Police,-0.100884,51.516966,On or near Hospital,E01032740,City of London 001G,Unable to prosecute suspect
81107d06db908fbb5318ea42178fae2141910c3bab85a08084106f2bbc9871fe,2017-05,City of London Police,City of London Police,-0.082965,51.516351,On or near WORMWOOD STREET,E01032739,City of London 001F,Unable to prosecute suspect
c08dd07db7c87c7d1551a65b2d426e0d0c437a2e0ef43e635a441b784848f4c1,2017-05,City of London Police,City of London Police,-0.077777,51.518046,On or near SANDY'S ROW,E01032739,City of London 001F,Investigation complete; no suspect identified
9afb0518d587da6e296c0527f7957509a10ef47ede3653b8117957d0618af01e,2017-05,City of London Police,City of London Police,-0.093948,51.518077,On or near MONKWELL SQUARE,E01000002,City of London 001B,Unable to prosecute suspect
92bec127803af3d94a8848ce590dfcbf608a967c0398ef15dd118c12606520d8,2017-05,City of London Police,City of London Police,-0.085257,51.511200,On or near TALBOT COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
85a22ea393195c85830abc140fcb15a586b6c379ddb27301f815a2d106df60e6,2017-05,City of London Police,City of London Police,-0.082965,51.516351,On or near WORMWOOD STREET,E01032739,City of London 001F,Unable to prosecute suspect
633aa32154a6381711713ba3434d2fd42d2ded968dd4560e91f5295bf90c501c,2017-05,City of London Police,City of London Police,-0.112039,51.514547,On or near BELL YARD,E01004735,Westminster 018B,Unable to prosecute suspect
f71c7bde88440ffee43de59c54e6c8d5405d4f9a7274c05d08091811fdb6e75b,2017-05,City of London Police,City of London Police,-0.112939,51.518231,On or near SOUTHAMPTON BUILDINGS,E01032740,City of London 001G,Investigation complete; no suspect identified
707d0b868eaea77b4551d77583c96c9086995dea95f996d2e5ff1fdad0ecb19a,2017-05,City of London Police,City of London Police,-0.079875,51.510995,On or near HART STREET,E01032739,City of London 001F,Unable to prosecute suspect
3b63150013d6bb1b43d58ee4439a541b6833bac67e55f370dbdea4ca67b0d3f1,2017-05,City of London Police,City of London Police,-0.077777,51.518046,On or near SANDY'S ROW,E01032739,City of London 001F,Investigation complete; no suspect identified
958f2335b86a597eaea154810272c672f0a49c8218e4ae7e0fb3d5d9f8718e56,2017-05,City of London Police,City of London Police,-0.096511,51.511922,On or near QUEEN VICTORIA STREET,E01032739,City of London 001F,Unable to prosecute suspect
924c339485424f7f34caa2ebafae257d7802a2b44359e631a40de26361ad9c56,2017-05,City of London Police,City of London Police,-0.081091,51.516014,On or near CAMOMILE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
5668943ead811a0efa40b7720abb85b70300fb7b153cd2c0339ba7d4a591cfab,2017-05,City of London Police,City of London Police,-0.077451,51.515523,On or near WHITE KENNETT STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
538a3c6d60bc956c2960d42a516c071011833e283b769b692812adce0e600259,2017-05,City of London Police,City of London Police,-0.098138,51.520609,On or near CARTHUSIAN STREET,E01033490,Islington 022H,Investigation complete; no suspect identified
141116811960b12b8b6c7c578b32a8d78eb80c73296434aac259cf27ecf7b778,2017-05,City of London Police,City of London Police,-0.098138,51.520609,On or near CARTHUSIAN STREET,E01033490,Islington 022H,Investigation complete; no suspect identified
7b647f00e56f56a98f618f52218708f9eb0422050588f81253f91c3573ca9578,2017-05,City of London Police,City of London Police,-0.080782,51.514804,On or near ST MARY AXE,E01032739,City of London 001F,Unable to prosecute suspect
207a055c02cf2ada886e5f686a29105a0cad2a86dd614dbf3f89664eb5061321,2017-05,City of London Police,City of London Police,-0.082458,51.517431,On or near LIVERPOOL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
0ace354ca7ba76010c10da9673afe9b7ddab4b028526f5e59cdea0c4cc7df1d4,2017-05,City of London Police,City of London Police,-0.101345,51.518709,On or near Parking Area,E01032740,City of London 001G,Investigation complete; no suspect identified
05ea1338a27e43c7aa4dcaa8b3cbab3f7906592616e0517b360f6e850e945b6d,2017-05,City of London Police,City of London Police,-0.094720,51.514420,On or near WOOD STREET,E01032739,City of London 001F,Unable to prosecute suspect
960136ccdee9e78eee70a64090dab9d63989b273255fe768362e8d2ee0d777b2,2017-05,City of London Police,City of London Police,-0.092296,51.511386,On or near COLLEGE HILL,E01032739,City of London 001F,Investigation complete; no suspect identified
bf1166c4bdefd7d67506bbb476fb9d96225b6eda9f8a14d655b29a2bfe66b177,2017-05,City of London Police,City of London Police,-0.097334,51.521567,On or near FANN STREET,E01000001,City of London 001A,Formal action is not in the public interest
015ba506b29e1f0026674376e643b57531ab6ad65ea59ae389004a91e0d22b0c,2017-05,City of London Police,City of London Police,-0.112939,51.518231,On or near SOUTHAMPTON BUILDINGS,E01032740,City of London 001G,Investigation complete; no suspect identified
237c3a8e00266cc744d1095cccc7cfb3d0ed4db329630453b363f49eff0b25a9,2017-05,City of London Police,City of London Police,-0.111242,51.516738,On or near TOOK'S COURT,E01032740,City of London 001G,Investigation complete; no suspect identified
d540de21beda1d7c1376ee923ee3f30af25a84f62ee01e6e3d2e83cf63573abc,2017-05,City of London Police,City of London Police,-0.105134,51.513869,On or near BRIDE LANE,E01032740,City of London 001G,Unable to prosecute suspect
029309f229f009447107bf61a3f8c041fad42dd800d694fcf7a1e44a582a7622,2017-05,City of London Police,City of London Police,-0.080782,51.514804,On or near ST MARY AXE,E01032739,City of London 001F,Unable to prosecute suspect
dbf8bd9ac1ca1acae88461edf40fe7808aa7af19ff70302cf1b7d1c834d9880b,2017-05,City of London Police,City of London Police,-0.113767,51.517372,On or near STONE BUILDINGS,E01000914,Camden 028B,Investigation complete; no suspect identified
ef866e11bb2df96baca2cd50f241fdf755ca6679423754f302320dad72414241,2017-05,City of London Police,City of London Police,-0.105134,51.513869,On or near BRIDE LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
be457bb1873aad1c1319e74f859e4459a6abe3b9aff3849d1b82801e3e77c101,2017-05,City of London Police,City of London Police,-0.112939,51.518231,On or near SOUTHAMPTON BUILDINGS,E01032740,City of London 001G,Investigation complete; no suspect identified
8ac68e28dbd96994b73a24f84f3d82647ddd157e938cfbbab96722bf2145a40e,2017-05,City of London Police,City of London Police,-0.112939,51.518231,On or near SOUTHAMPTON BUILDINGS,E01032740,City of London 001G,Investigation complete; no suspect identified
9022b2e04836fdf49fa52ba3a29f935dd7a97b9111db8308ea5d9b6966ef4068,2017-05,City of London Police,City of London Police,-0.084618,51.512682,On or near GRACECHURCH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
8f429e06315dab353ce443b06a4283bfe9f86103e9872b34fe3abb2ba7165721,2017-05,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
3618fabd98e4191995f327ca62a8b1a6be8c07a49337dd65088ea908d6e06e85,2017-05,City of London Police,City of London Police,-0.111497,51.518226,On or near Pedestrian Subway,E01000914,Camden 028B,Unable to prosecute suspect
141c8a3dccb3720ab65a493fad79a16e3ef3c389171e63bcd8267c0a33eb60e0,2017-05,City of London Police,City of London Police,-0.092628,51.517920,On or near ST ALPHAGE GARDEN,E01000002,City of London 001B,Investigation complete; no suspect identified
eaa2007548787a438867627fb3352b67084b2ee0d5fc97c9b343734a2ec3ea5a,2017-05,City of London Police,City of London Police,-0.083296,51.517058,On or near OLD BROAD STREET,E01032739,City of London 001F,Unable to prosecute suspect
dc6019a820bbe23963357f78ac39826020bb4576d32ce1789fe226421bfcaf06,2017-05,City of London Police,City of London Police,-0.083296,51.517058,On or near OLD BROAD STREET,E01032739,City of London 001F,Unable to prosecute suspect
fe5e9217f04902869bed17b1e981cb3440d37737195c64b3f8e0a6356e840870,2017-05,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Suspect charged
517d47b01a62cbf8fbd1c82249ae4d17a7bd3b73efc5a2793a35b7ec618168b9,2017-05,City of London Police,City of London Police,-0.076853,51.511916,On or near Nightclub,E01032739,City of London 001F,Suspect charged
7afec919b75ac0fa8880d17b8ae1500ba6ae68075ede4bdc631da76064525a4a,2017-05,City of London Police,City of London Police,-0.081091,51.516014,On or near CAMOMILE STREET,E01032739,City of London 001F,Suspect charged
00c1ac25cc91fb4f00c33ca892958bedf3aa93ba042e99afe1b710109dcc8d2d,2017-05,City of London Police,City of London Police,-0.086278,51.509876,On or near FISH STREET HILL,E01032739,City of London 001F,Suspect charged
3834f9da10c43c121e2c1f113840ffa76aede242fffb09460642e4db3e8acc98,2017-05,City of London Police,City of London Police,-0.108231,51.513928,On or near PLEYDELL STREET,E01032740,City of London 001G,Suspect charged
22c853728364329da2321c19940297b5504f62c574106f70a309ce2987681589,2017-05,City of London Police,City of London Police,-0.108231,51.513928,On or near PLEYDELL STREET,E01032740,City of London 001G,Suspect charged
7e7e647c1919489400016b32520a801696b43910a3eb20b898a1ca53fa57ca9f,2017-05,City of London Police,City of London Police,-0.078856,51.518433,On or near ARTILLERY LANE,E01032739,City of London 001F,Suspect charged
0ec2faadfbdef189f7045f9403d8d84bdf6e648da00d14686e67ace33766cf43,2017-05,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Suspect charged
6d25840e673feeb3a8bc3bd5373c8b8b90b631a50b310d8855129b85f1d812e5,2017-05,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Suspect charged
a01f2cfa8ac5ae8677684439e7707a01fe1aefc98d86883656d7eb6c6cd694a0,2017-05,City of London Police,City of London Police,-0.079398,51.516508,On or near DEVONSHIRE SQUARE,E01032739,City of London 001F,Suspect charged
dcfa16b694c561c8780d1746ca8b75a72a26d47e0e7cae8e62660deff1215eab,2017-05,City of London Police,City of London Police,-0.102502,51.516165,On or near GREEN ARBOUR COURT,E01032740,City of London 001G,Suspect charged
00e35279162d6cf593fd1f4d9d7d6329b2bcc88e295d72aa183098ce89ba96d6,2017-05,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Suspect charged
427ea12ce3eb27fc607aca118b928bb39af349795ba84e441e68d1380647cf37,2017-05,City of London Police,City of London Police,-0.097645,51.515142,On or near ST MARTIN'S LE GRAND,E01032739,City of London 001F,Suspect charged
fda05759cc9a890edf6c885be080d3ad199ffd748bbba4989df68bf9cfb99cc0,2017-05,City of London Police,City of London Police,-0.096561,51.514513,On or near CHEAPSIDE,E01032739,City of London 001F,Suspect charged
2e4087919fe9ae4ac0861e610283737aa1a9748932532e3a50296499f99c5091,2017-05,City of London Police,City of London Police,-0.085355,51.510563,On or near PUDDING LANE,E01032739,City of London 001F,Suspect charged
8596d875d3a56e6c52f0bf1c427829e8667172d48474ff0fe0756ecddf19ff90,2017-05,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Suspect charged
601c1590f81ff75bf3fd8cdeca1bf362eefd10973cb51595fe7039a74826bb34,2017-05,City of London Police,City of London Police,-0.079674,51.514409,On or near BURY STREET,E01032739,City of London 001F,Suspect charged
2e14ae5ba6b186998adb0b8a01ea5fb82e28d63546dc90ce74d886a3f025dbd5,2017-05,City of London Police,City of London Police,-0.025145,51.517217,On or near BURGESS STREET,E01004272,Tower Hamlets 014D,Suspect charged
36ca2bb10b4312ed7fbca7d91feaae92fe0d6c98b6ee21db189e29e017f50eef,2017-05,City of London Police,City of London Police,-0.084199,51.513394,On or near CORNHILL,E01032739,City of London 001F,Suspect charged
e552187a24c627920694ec489159a4d78b5342620724b0d1ea0c95b3732cc985,2017-05,City of London Police,City of London Police,-0.082571,51.514753,On or near GREAT ST HELEN'S,E01032739,City of London 001F,Suspect charged
dc3d2aae6176dd9636f6fc1f54b3991f22bdc15120b99b2279e4edc0152a94ca,2017-05,City of London Police,City of London Police,-0.080782,51.514804,On or near ST MARY AXE,E01032739,City of London 001F,Suspect charged
701fbbf1a0f5a351550875e3bcb7254d4341cf5f6cab3414c2fef3b3e61099e6,2017-05,City of London Police,City of London Police,-0.080782,51.514804,On or near ST MARY AXE,E01032739,City of London 001F,Suspect charged
a151af8d89e2bc42cde6f240994e5e81e9d1202218442dd53b2e00e1ed54ddc7,2017-05,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Suspect charged
cbacfb20c23957c79f5649bd7fbf2d4b7ba8d839363008bf0fca7498b26b49b6,2017-05,City of London Police,City of London Police,-0.100884,51.516966,On or near Hospital,E01032740,City of London 001G,Suspect charged
76f29223f6f22120df3988708f0b4d0d32eacddea7e4830ceaf8348150203817,2017-05,City of London Police,City of London Police,-0.086624,51.511923,On or near CLEMENT'S LANE,E01032739,City of London 001F,Suspect charged
189d5d7cc9f539d678300b6806db6d3af60f935083af7a75ad5d082aa462020d,2017-05,City of London Police,City of London Police,-0.086624,51.511923,On or near CLEMENT'S LANE,E01032739,City of London 001F,Suspect charged
157fdfe8cd04eaf2cb18b2d6377ba6002277d916f1a47dee663f588a95b3591f,2017-05,City of London Police,City of London Police,-0.108231,51.513928,On or near PLEYDELL STREET,E01032740,City of London 001G,Suspect charged
4455b593c38af7d839778c8325e4bf4d63393ff30171f01e441311b34f061861,2017-05,City of London Police,City of London Police,-0.082965,51.516351,On or near WORMWOOD STREET,E01032739,City of London 001F,Suspect charged
63539da4a3ce3b9187a6c20480bafd00a7d776f78f483076bcc329abec25e552,2017-05,City of London Police,City of London Police,-0.089465,51.510855,On or near GOPHIR LANE,E01032739,City of London 001F,Suspect charged
b9ba8da0fa14c325c140973a6fdbf35e139bb422f53eba4c1002c581b78acc74,2017-05,City of London Police,City of London Police,-0.086278,51.509876,On or near FISH STREET HILL,E01032739,City of London 001F,Suspect charged
2e14ae5ba6b186998adb0b8a01ea5fb82e28d63546dc90ce74d886a3f025dbd5,2017-05,City of London Police,City of London Police,-0.025145,51.517217,On or near BURGESS STREET,E01004272,Tower Hamlets 014D,Suspect charged
d8be7edd0d99e5ba6ebfb3451f1ede2afe9def7631117af6689990a9200abc59,2017-05,City of London Police,City of London Police,-0.080782,51.514804,On or near ST MARY AXE,E01032739,City of London 001F,Suspect charged
6cd97168c2297006c5b7c60d26029f47abead738c676d65d435fc12fed5244c9,2017-05,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Suspect charged
c09b460ccf574d3e8b78b2c644ce4df5d2baff04dae8dc3b4fbb7518d9509df4,2017-05,City of London Police,City of London Police,-0.084105,51.515281,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Suspect charged
2e14ae5ba6b186998adb0b8a01ea5fb82e28d63546dc90ce74d886a3f025dbd5,2017-05,City of London Police,City of London Police,-0.025145,51.517217,On or near BURGESS STREET,E01004272,Tower Hamlets 014D,Suspect charged
32ab3c99c3260279fa3a9a966a23ba777313c44f98e51d1b3a11112f5edcf45a,2017-05,City of London Police,City of London Police,-0.086764,51.510307,On or near FISH STREET HILL,E01032739,City of London 001F,Suspect charged
32ab3c99c3260279fa3a9a966a23ba777313c44f98e51d1b3a11112f5edcf45a,2017-05,City of London Police,City of London Police,-0.086764,51.510307,On or near FISH STREET HILL,E01032739,City of London 001F,Suspect charged
32ab3c99c3260279fa3a9a966a23ba777313c44f98e51d1b3a11112f5edcf45a,2017-05,City of London Police,City of London Police,-0.086764,51.510307,On or near FISH STREET HILL,E01032739,City of London 001F,Suspect charged
28fc8c44c9b04ada46754f75fb38e89b70f12f3ab3c19b25d91068ff8a751064,2017-05,City of London Police,City of London Police,-0.104494,51.509848,On or near A201,E01032739,City of London 001F,Offender sent to prison
65e47c8056f44023c305e1e88949bc09958a46cbc85cd636108218f57e1a4875,2017-05,City of London Police,City of London Police,,,No location,,,Suspect charged
6a9af545e98c8143d55676de81ae9ccc82ee08d06011860ac74d4210e07651c3,2017-05,City of London Police,City of London Police,,,No location,,,Unable to prosecute suspect
9f98c6d6d5d8b97ffc1fc446c167aab2fb2e65c0ae23b679d386a467b4c53bfe,2017-05,City of London Police,City of London Police,,,No location,,,Unable to prosecute suspect
a1fb3516c63783818ed434a43cc55bb0d2c6b3fecc3af006400184695121fc01,2017-05,City of London Police,City of London Police,-0.084199,51.513394,On or near CORNHILL,E01032739,City of London 001F,Investigation complete; no suspect identified
c2cc1c0b5bc4606446437082ed528a076127537141464b0980b7c0b9e80eccde,2017-05,City of London Police,City of London Police,-0.090797,51.514482,On or near OLD JEWRY,E01032739,City of London 001F,Investigation complete; no suspect identified
52770c6131df6424a2edf6bfde4f3ee6e18bf3a566adbb93187687ae44a68ade,2017-05,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
c131483d1c6484a55321da634892bfdf39a568f3453cac00d2b8658c9b0e69db,2017-05,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
dc37e4f7f9b79b4fe4f413388b881acd512d8b1658f3eb24e6405b892865fb82,2017-05,City of London Police,City of London Police,,,No location,,,Suspect charged
645141c887c4b55dffedfa656668fc0d1918a5751093203d2c2efc6330a46597,2017-05,City of London Police,City of London Police,-0.082913,51.513463,On or near LEADENHALL STREET,E01032739,City of London 001F,Defendant found not guilty
d2ea09f67023fdef89e00b2121f373948fa8f8ff9c36a9f93f3c02507781f68e,2017-05,City of London Police,City of London Police,-0.080322,51.510651,On or near MARK LANE,E01032739,City of London 001F,Offender fined
f1dac7dc21f6143469eab7b3e5d2181164bfc0677dead1d349e109912f2cbce2,2017-05,City of London Police,City of London Police,-0.088203,51.518262,On or near MOORGATE,E01032739,City of London 001F,Offender otherwise dealt with
6cd97168c2297006c5b7c60d26029f47abead738c676d65d435fc12fed5244c9,2017-05,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Defendant found not guilty
081534810fe1f100b06a3084723a786717a45e21c3d55944beedc5eaf4ba9924,2017-05,City of London Police,City of London Police,-0.085310,51.518511,On or near ELDON STREET,E01032739,City of London 001F,Offender sent to prison
e23fa9dca3bff1bc0446a4c3501f71f9a775270bdb967521f7ccc68c0d2fc246,2017-05,City of London Police,City of London Police,-0.087153,51.518910,On or near SOUTH PLACE MEWS,E01032739,City of London 001F,Offender given suspended prison sentence
78e808a60618210e825498e89b59d2a888ddbca526cee06fad7c1bce996052a2,2017-05,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Offender fined
b9ba8da0fa14c325c140973a6fdbf35e139bb422f53eba4c1002c581b78acc74,2017-05,City of London Police,City of London Police,-0.086278,51.509876,On or near FISH STREET HILL,E01032739,City of London 001F,Offender given conditional discharge
c825e1164646e97a1bbeb256c414fc9083afee483258d2136186213975232002,2017-05,City of London Police,City of London Police,-0.085355,51.510563,On or near PUDDING LANE,E01032739,City of London 001F,Offender given suspended prison sentence
c9579c9dc092dac48e67aa86a3ef9bbece7af33feb711c8ebef189a881382cd4,2017-05,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Defendant found not guilty
0dc98a479cbf6ae6608a128628e41d80e9707b8914886264aef3c6b2223a63ae,2017-05,City of London Police,City of London Police,-0.094464,51.512959,On or near WATLING COURT,E01032739,City of London 001F,Offender fined
5f66e79ad66b6de983b4de13ae9774bcac0dc3e3058a74f0645e7bf4b863905e,2017-05,City of London Police,City of London Police,-0.098138,51.520609,On or near CARTHUSIAN STREET,E01033490,Islington 022H,Offender sent to prison
a3e87003378e89336e0d1eccfe463189a057bd4b42ee53faaa19bde228f07599,2017-05,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Offender otherwise dealt with
cb3a3c183af3d99977df114155bc39c06bcba77cd96ff0fab15dd1067616c50a,2017-05,City of London Police,City of London Police,-0.088473,51.518374,On or near MOOR PLACE,E01032739,City of London 001F,Offender given community sentence
